price,bedRoom,bathroom,balcony,floor_type,agePossession,sector,type,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury
1.0,0.0,154.0,0.0,1.0,4.1,3.0,3.0,3,2040.0,0,1,0,0,0,2
3.0,2.0,114.0,1.0,0.0,2.3,4.0,4.0,3,1442.0,0,0,0,0,0,0
2.0,3.0,175.0,0.0,1.0,1.2,3.0,3.0,3+,1544.0,0,0,0,0,0,2
2.0,1.0,190.0,0.0,1.0,0.35,2.0,2.0,2,460.8,0,0,0,0,0,2
3.0,0.0,98.0,0.0,0.0,2.2,3.0,4.0,3+,1760.0,0,1,0,0,0,1
1.0,0.0,131.0,0.0,2.0,6.44,4.0,4.0,3,2712.0,0,1,0,0,0,0
1.0,3.0,145.0,0.0,1.0,3.0,4.0,5.0,3+,1680.0,0,1,0,0,0,0
1.0,0.0,105.0,0.0,1.0,1.1,2.0,2.0,3,1000.0,0,0,0,0,0,0
3.0,3.0,144.0,0.0,3.0,2.35,3.0,3.0,3,1200.0,1,1,0,0,0,2
3.0,1.0,134.0,1.0,1.0,12.39,16.0,18.0,3+,2702.0,0,1,0,1,0,0
3.0,3.0,167.0,0.0,0.0,1.33,4.0,4.0,3,2000.0,0,1,0,0,0,2
2.0,1.0,144.0,0.0,2.0,1.8,2.0,2.0,3,1310.0,0,0,0,0,0,2
1.0,3.0,65.0,0.0,0.0,0.5,2.0,2.0,2,605.0,0,0,0,0,0,2
3.0,3.0,181.0,0.0,3.0,1.02,2.0,2.0,3,1160.0,1,0,0,0,0,2
2.0,3.0,152.0,0.0,1.0,2.8,3.0,4.0,3,1322.0,0,1,0,0,0,2
3.0,3.0,149.0,0.0,2.0,1.55,3.0,3.0,2,1286.4,0,0,0,1,0,0
3.0,3.0,11.0,1.0,1.0,0.85,6.0,6.0,2,947.0,1,1,0,1,1,2
0.0,0.0,88.0,0.0,2.0,1.01,2.0,2.0,3,1132.0,0,0,0,0,0,2
2.0,1.0,70.0,0.0,2.0,0.8,2.0,2.0,3+,1092.8,0,0,0,0,0,2
1.0,3.0,72.0,0.0,3.0,1.7,3.0,3.0,3+,2036.0,0,1,0,0,0,2
3.0,3.0,77.0,0.0,1.0,4.75,3.0,5.0,3+,3010.4,0,1,0,0,0,0
3.0,3.0,70.0,0.0,0.0,0.38,2.0,2.0,2,650.0,0,0,0,0,0,1
3.0,2.0,134.0,0.0,2.0,1.74,3.0,3.0,3+,2300.0,0,1,0,1,0,0
1.0,3.0,111.0,0.0,3.0,1.4,3.0,3.0,3,1611.0,0,0,0,0,0,0
3.0,3.0,120.0,1.0,1.0,7.0,5.0,5.0,3+,2702.0,1,1,0,1,0,0
3.0,3.0,190.0,0.0,1.0,0.27,2.0,2.0,1,457.788667,0,0,0,0,1,0
2.0,0.0,140.0,0.0,2.0,2.0,3.0,3.0,3,1360.0,0,0,0,0,0,0
0.0,3.0,149.0,0.0,3.0,1.75,3.0,4.0,2,1850.0,0,0,0,0,0,0
1.0,3.0,27.0,0.0,0.0,1.5,2.0,2.0,3,1100.0,0,0,0,0,0,2
3.0,1.0,144.0,0.0,1.0,2.65,2.0,2.0,3,1146.4,1,0,0,0,0,2
1.0,3.0,169.0,0.0,3.0,1.2,2.0,2.0,3+,1240.0,0,0,1,0,0,2
3.0,3.0,179.0,0.0,2.0,0.45,2.0,2.0,1,784.0,1,0,0,0,0,2
3.0,1.0,120.0,0.0,0.0,2.5,3.0,3.0,2,1548.0,0,0,0,0,0,2
2.0,4.0,151.0,0.0,0.0,0.99,3.0,4.0,2,1252.0,0,0,0,0,0,2
1.0,4.0,99.0,0.0,1.0,1.3,2.0,2.0,2,1444.0,0,0,0,0,0,2
1.0,3.0,179.0,0.0,1.0,0.2,1.0,1.0,1,366.080239,0,0,0,1,0,2
3.0,2.0,95.0,1.0,1.0,4.31,5.0,4.0,3,1345.0,0,0,0,0,0,2
3.0,2.0,95.0,1.0,0.0,4.5,5.0,3.0,2,1345.0,0,0,1,1,0,2
3.0,1.0,173.0,0.0,1.0,1.01,2.0,2.0,2,1103.0,1,0,0,0,0,2
3.0,0.0,70.0,0.0,3.0,0.94,2.0,2.0,3+,1092.8,0,0,0,0,0,2
2.0,1.0,160.0,0.0,1.0,1.85,3.0,4.0,3,1452.0,0,1,0,1,0,2
3.0,3.0,78.0,0.0,3.0,3.0,3.0,3.0,3+,2100.0,0,1,0,0,0,2
3.0,3.0,143.0,0.0,1.0,2.1,2.0,2.0,2,1260.0,0,0,0,0,0,2
3.0,1.0,173.0,0.0,1.0,0.88,2.0,2.0,0,1103.033,0,0,0,0,0,2
2.0,0.0,159.0,0.0,2.0,4.75,3.0,3.0,2,2813.148,0,1,0,0,0,2
1.0,1.0,151.0,0.0,1.0,1.63,3.0,3.0,3,1161.0,0,1,0,0,1,2
3.0,0.0,127.0,1.0,0.0,13.2,6.0,6.0,0,4863.52,0,0,0,0,0,2
1.0,3.0,177.0,0.0,1.0,1.55,3.0,4.0,3,1596.0,0,1,0,0,0,2
1.0,3.0,177.0,0.0,0.0,1.3,4.0,4.0,0,2039.856,0,0,0,0,0,2
2.0,1.0,71.0,0.0,3.0,2.5,3.0,3.0,2,1111.480314,0,0,0,0,0,2
1.0,0.0,164.0,0.0,2.0,1.35,3.0,3.0,3+,1130.0,0,0,1,0,0,0
2.0,3.0,170.0,0.0,3.0,1.55,3.0,3.0,3+,1300.0,0,0,0,0,1,1
2.0,3.0,69.0,0.0,3.0,1.2,3.0,3.0,3,1034.0,1,0,0,0,0,2
3.0,2.0,114.0,1.0,0.0,1.1,8.0,4.0,3+,1797.0,0,0,0,0,0,2
1.0,3.0,64.0,0.0,1.0,2.0,3.0,3.0,3,1481.6,0,0,0,0,0,2
2.0,1.0,148.0,0.0,1.0,1.0,2.0,2.0,3,1180.0,0,0,0,0,0,2
1.0,3.0,165.0,0.0,2.0,1.22,3.0,5.0,3+,1700.0,0,1,0,1,0,0
1.0,3.0,160.0,0.0,3.0,2.01,3.0,4.0,3+,1892.8,0,1,0,0,0,2
2.0,3.0,167.0,0.0,3.0,1.05,3.0,3.0,2,1404.0,1,1,1,1,0,0
3.0,1.0,72.0,1.0,3.0,8.48,4.0,6.0,3+,3595.0,1,1,1,1,0,2
3.0,0.0,88.0,1.0,0.0,0.65,2.0,2.0,1,1130.0,0,0,1,0,0,2
3.0,4.0,114.0,1.0,0.0,0.8,5.0,4.0,3,1359.0,0,0,0,0,0,2
3.0,0.0,127.0,1.0,2.0,11.0,4.0,4.0,3+,300.0,0,1,0,0,0,0
3.0,1.0,105.0,0.0,0.0,1.1,2.0,2.0,2,795.0,0,0,0,0,0,2
3.0,0.0,38.0,1.0,0.0,0.55,2.0,2.0,0,1200.0,0,0,0,0,0,2
3.0,4.0,88.0,0.0,1.0,1.45,3.0,3.0,3,760.0,0,0,0,0,0,2
3.0,3.0,66.0,0.0,2.0,0.2,1.0,1.0,1,300.978,0,0,0,0,0,2
3.0,3.0,101.0,0.0,2.0,0.28,2.0,2.0,1,550.0,0,0,0,0,0,2
2.0,1.0,190.0,0.0,0.0,0.28,2.0,2.0,2,520.0,0,0,0,0,0,2
3.0,3.0,79.0,1.0,0.0,1.2,4.0,4.0,2,850.04,0,0,0,1,0,0
3.0,2.0,102.0,0.0,2.0,1.45,3.0,2.0,2,1090.0,0,0,0,0,0,1
3.0,3.0,94.0,1.0,0.0,2.6,4.0,4.0,3+,1076.0,1,0,1,1,0,1
2.0,1.0,105.0,0.0,2.0,1.07,2.0,2.0,2,1108.0,0,0,0,0,0,2
2.0,3.0,131.0,0.0,2.0,6.02,3.0,3.0,3,2892.006,0,0,0,0,0,2
1.0,3.0,181.0,0.0,2.0,0.26,2.0,2.0,1,550.0,0,0,0,0,1,2
1.0,3.0,181.0,0.0,2.0,1.23,3.0,5.0,3,1597.6,0,1,0,0,0,2
1.0,0.0,127.0,0.0,3.0,2.65,3.0,4.0,3+,2000.0,0,1,0,0,0,0
3.0,3.0,111.0,0.0,2.0,0.8,2.0,2.0,3,1200.0,0,0,0,0,0,2
3.0,0.0,167.0,0.0,2.0,1.05,3.0,2.0,2,1400.0,0,0,0,0,0,0
3.0,0.0,162.0,1.0,0.0,0.45,1.0,1.0,1,500.0,0,0,0,0,0,2
3.0,2.0,79.0,1.0,0.0,2.5,9.0,5.0,2,1797.0,0,0,0,1,0,2
1.0,0.0,63.0,0.0,0.0,0.91,3.0,3.0,3+,2070.4,0,1,0,0,0,2
3.0,3.0,158.0,0.0,2.0,1.25,3.0,4.0,3,1450.0,0,1,0,0,0,0
3.0,1.0,169.0,0.0,0.0,1.45,3.0,4.0,2,1696.0,0,1,0,0,0,2
1.0,3.0,77.0,0.0,3.0,2.6,2.0,2.0,3,1952.8,0,0,0,0,0,2
2.0,3.0,144.0,0.0,2.0,2.8,3.0,3.0,3,1462.4,0,0,0,0,0,2
2.0,3.0,149.0,0.0,2.0,1.32,3.0,3.0,1,1254.4,0,0,0,1,0,2
3.0,0.0,125.0,1.0,2.0,2.8,3.0,3.0,3,1800.0,0,0,0,1,0,2
3.0,1.0,170.0,0.0,2.0,0.64,2.0,2.0,1,1359.966,0,0,0,0,0,2
1.0,3.0,111.0,0.0,2.0,1.1,3.0,3.0,3,1989.87,0,0,0,0,0,2
3.0,3.0,177.0,0.0,0.0,0.8,3.0,2.0,2,1326.0,0,0,0,0,0,2
3.0,3.0,144.0,0.0,3.0,2.35,3.0,3.0,3,1320.0,1,1,0,0,0,0
1.0,4.0,181.0,0.0,0.0,1.6,3.0,3.0,3,1600.0,0,0,0,0,0,2
1.0,3.0,110.0,0.0,1.0,0.99,3.0,4.0,3,1510.0,0,1,0,0,0,2
3.0,3.0,175.0,0.0,3.0,0.66,2.0,2.0,3,960.0,1,0,0,0,0,2
3.0,1.0,142.0,0.0,0.0,0.88,1.0,1.0,2,600.0,0,0,0,0,0,2
1.0,1.0,161.0,0.0,1.0,1.5,2.0,2.0,3+,1350.0,0,0,0,0,0,0
1.0,3.0,179.0,0.0,3.0,0.43,2.0,2.0,2,1020.0,0,0,0,0,0,2
3.0,1.0,120.0,1.0,3.0,11.0,5.0,6.0,3+,350.0,0,1,0,1,0,0
2.0,3.0,152.0,0.0,0.0,1.25,2.0,2.0,3,1262.0,0,0,0,0,0,2
3.0,1.0,173.0,1.0,1.0,1.25,3.0,3.0,2,1420.32,1,0,0,0,1,2
1.0,3.0,64.0,0.0,3.0,1.9,3.0,4.0,3,1511.2,0,1,0,0,0,2
3.0,3.0,144.0,0.0,3.0,2.0,3.0,3.0,3,1650.0,0,1,0,0,0,0
0.0,3.0,114.0,0.0,1.0,0.45,2.0,2.0,1,850.0,0,0,0,0,0,2
3.0,3.0,160.0,0.0,3.0,1.34,2.0,2.0,3,1257.6,1,0,0,0,0,2
1.0,2.0,134.0,0.0,3.0,1.45,3.0,3.0,3+,1800.0,1,1,0,1,1,2
1.0,1.0,190.0,0.0,2.0,0.85,2.0,2.0,3,730.0,0,0,0,0,0,2
1.0,4.0,190.0,0.0,2.0,0.95,2.0,2.0,3+,849.0,1,0,0,0,1,2
3.0,2.0,95.0,0.0,0.0,8.0,5.0,5.0,3+,5200.0,1,1,0,1,1,1
3.0,2.0,150.0,1.0,0.0,1.3,5.0,3.0,2,957.64,0,0,0,0,0,2
3.0,2.0,127.0,1.0,2.0,7.45,4.0,4.0,3,4000.0,0,1,0,0,0,0
1.0,3.0,153.0,0.0,0.0,0.55,2.0,2.0,1,639.0,0,0,0,0,0,0
2.0,0.0,175.0,0.0,3.0,1.65,4.0,4.0,3+,1891.2,0,1,0,0,0,0
2.0,3.0,168.0,0.0,0.0,1.15,2.0,2.0,3,1260.0,1,0,0,0,0,2
3.0,0.0,95.0,1.0,3.0,10.55,5.0,6.0,3+,2702.0,1,1,1,1,0,2
1.0,3.0,175.0,0.0,2.0,1.6,4.0,4.0,3+,1891.2,0,1,0,1,0,2
2.0,3.0,185.0,0.0,2.0,0.75,2.0,2.0,2,960.0,1,0,0,1,1,2
1.0,3.0,160.0,0.0,1.0,0.96,2.0,2.0,3,722.0,0,0,0,0,0,2
3.0,3.0,165.0,0.0,3.0,1.16,3.0,3.0,3+,1660.0,0,1,1,1,0,0
1.0,2.0,120.0,0.0,1.0,4.2,3.0,4.0,2,1720.0,0,0,0,0,0,2
3.0,2.0,99.0,1.0,0.0,1.5,3.0,3.0,0,1452.6,0,0,0,0,0,2
3.0,0.0,123.0,1.0,0.0,4.3,6.0,4.0,2,1464.0,0,0,0,0,1,2
3.0,0.0,146.0,1.0,3.0,8.0,6.0,7.0,3+,3595.0,1,1,1,1,0,0
3.0,3.0,16.0,1.0,0.0,0.18,2.0,1.0,1,452.0,0,0,0,0,0,2
3.0,2.0,94.0,1.0,0.0,3.5,5.0,4.0,3,1076.0,0,0,0,0,0,2
3.0,0.0,162.0,1.0,0.0,0.62,3.0,1.0,0,548.76,0,0,0,0,0,2
0.0,3.0,125.0,0.0,1.0,2.09,3.0,3.0,3,1444.0,0,0,0,0,0,2
1.0,3.0,70.0,0.0,2.0,0.9,2.0,2.0,3,1056.0,1,0,0,0,0,0
2.0,3.0,170.0,0.0,2.0,1.93,3.0,4.0,3,1828.0,0,1,0,0,0,2
3.0,0.0,96.0,1.0,3.0,12.5,4.0,5.0,2,3240.0,1,1,0,0,0,0
1.0,3.0,190.0,0.0,1.0,0.35,2.0,2.0,2,567.0,0,0,0,0,0,2
3.0,1.0,70.0,0.0,2.0,1.4,3.0,4.0,0,1888.8,0,0,0,0,0,2
3.0,0.0,187.0,0.0,2.0,0.55,2.0,2.0,1,800.0,0,0,0,0,0,2
3.0,2.0,150.0,1.0,1.0,2.43,4.0,4.0,2,1635.52,1,0,1,1,0,2
2.0,3.0,190.0,0.0,0.0,0.32,2.0,2.0,2,554.0,0,0,0,0,0,0
3.0,3.0,152.0,1.0,3.0,4.02,4.0,4.0,3+,5498.36,1,1,1,1,0,2
3.0,3.0,150.0,0.0,2.0,0.8,3.0,2.0,1,990.0,0,0,0,0,0,0
2.0,3.0,146.0,0.0,2.0,3.4,3.0,4.0,3,1900.0,0,1,0,0,0,0
1.0,0.0,88.0,0.0,1.0,0.55,1.0,1.0,2,520.0,0,0,0,0,0,2
1.0,2.0,79.0,0.0,0.0,2.7,4.0,3.0,3,3150.158,0,0,0,0,0,2
4.0,1.0,88.0,0.0,3.0,5.9,4.0,4.0,3+,4280.0,1,1,1,1,0,0
1.0,1.0,160.0,0.0,1.0,0.83,2.0,2.0,3,1530.0,1,0,0,0,0,1
3.0,1.0,140.0,0.0,1.0,1.85,2.0,2.0,2,1250.0,0,0,0,0,0,2
3.0,3.0,170.0,0.0,2.0,1.25,3.0,4.0,3+,1544.0,0,1,0,1,0,2
3.0,0.0,124.0,1.0,2.0,8.5,4.0,4.0,2,3240.0,0,1,1,1,0,2
1.0,3.0,78.0,0.0,1.0,2.4,3.0,4.0,3+,1730.0,0,1,0,0,0,2
3.0,1.0,143.0,0.0,1.0,3.23,3.0,3.0,3,1200.0,0,1,0,0,0,2
2.0,3.0,177.0,0.0,3.0,1.68,3.0,4.0,3+,1520.0,0,1,0,0,0,0
2.0,4.0,105.0,0.0,1.0,1.25,2.0,2.0,3+,1385.0,0,0,0,0,0,2
3.0,3.0,111.0,0.0,1.0,1.35,3.0,3.0,3+,1440.0,0,0,0,1,0,2
3.0,1.0,110.0,0.0,2.0,1.35,3.0,3.0,0,1890.227,0,0,0,0,0,2
2.0,3.0,64.0,0.0,2.0,1.75,3.0,4.0,3+,1553.6,0,1,0,0,0,0
1.0,3.0,158.0,0.0,0.0,1.4,3.0,3.0,3,2208.202,0,0,0,0,0,2
3.0,0.0,41.0,1.0,1.0,1.7,5.0,4.0,3+,60.0,0,0,0,0,0,2
2.0,3.0,64.0,0.0,2.0,1.9,3.0,4.0,3,1350.0,0,1,0,0,0,2
3.0,1.0,179.0,0.0,0.0,0.25,1.0,1.0,1,304.0,0,0,0,0,0,2
3.0,3.0,71.0,0.0,2.0,0.85,3.0,3.0,2,1350.0,0,1,0,0,0,2
1.0,3.0,169.0,0.0,0.0,2.0,3.0,4.0,3,1926.4,0,1,0,0,0,2
0.0,2.0,132.0,0.0,3.0,3.25,3.0,3.0,3+,2302.0,0,0,0,1,0,0
3.0,3.0,158.0,0.0,1.0,1.25,3.0,4.0,3,1177.0,1,1,0,0,0,2
3.0,2.0,120.0,1.0,0.0,1.9,3.0,3.0,3+,4842.0,0,0,0,0,0,1
3.0,3.0,122.0,1.0,0.0,4.35,8.0,8.0,2,1840.0,1,0,0,1,0,0
1.0,3.0,147.0,0.0,1.0,1.5,2.0,2.0,2,1350.0,0,0,1,0,0,0
2.0,1.0,156.0,0.0,2.0,2.7,3.0,3.0,3,1614.4,0,0,1,0,0,2
3.0,2.0,113.0,0.0,1.0,1.75,3.0,4.0,3,2000.0,0,1,0,0,0,1
2.0,3.0,156.0,0.0,3.0,2.45,3.0,3.0,3+,1614.0,1,0,0,0,0,2
3.0,2.0,95.0,1.0,2.0,10.75,9.0,9.0,3+,3595.0,0,1,1,1,0,2
2.0,1.0,156.0,0.0,0.0,1.6,2.0,2.0,2,1124.8,0,0,0,0,0,2
1.0,3.0,175.0,0.0,3.0,1.25,4.0,4.0,3,2575.0,1,0,0,1,0,2
2.0,1.0,177.0,0.0,0.0,1.1,4.0,3.0,2,1600.0,0,0,0,0,0,2
1.0,1.0,44.0,0.0,0.0,1.75,4.0,4.0,3,2800.0,0,1,0,0,0,2
3.0,4.0,143.0,0.0,0.0,1.55,2.0,2.0,2,1050.0,0,0,0,0,0,2
3.0,2.0,81.0,0.0,0.0,2.2,3.0,4.0,3+,1760.0,0,0,0,0,0,2
0.0,3.0,64.0,0.0,2.0,1.85,3.0,3.0,3+,2025.0,0,1,0,0,0,0
3.0,2.0,95.0,1.0,3.0,6.5,5.0,5.0,3+,1797.0,1,1,1,1,0,0
3.0,0.0,135.0,1.0,1.0,3.49,4.0,4.0,2,1733.0,1,1,0,1,0,0
1.0,3.0,70.0,0.0,2.0,1.45,3.0,4.0,3+,1888.8,0,1,0,0,0,2
3.0,0.0,114.0,1.0,0.0,0.48,3.0,4.0,0,1345.0,0,0,0,0,0,2
3.0,0.0,96.0,1.0,1.0,15.0,4.0,4.0,3,4497.68,0,1,1,0,0,0
1.0,3.0,110.0,0.0,0.0,0.55,1.0,1.0,0,669.018,0,0,0,0,0,2
2.0,3.0,168.0,0.0,2.0,0.54,2.0,2.0,3+,960.0,0,0,0,0,0,2
3.0,3.0,160.0,0.0,0.0,1.0,2.0,2.0,3,1530.0,1,0,0,0,0,2
2.0,3.0,164.0,0.0,3.0,0.95,2.0,2.0,2,894.0,0,0,0,0,0,0
1.0,3.0,72.0,0.0,3.0,1.2,3.0,2.0,2,1504.0,0,0,0,0,0,2
3.0,3.0,175.0,0.0,2.0,0.65,2.0,2.0,3,1080.0,1,0,0,0,0,2
3.0,3.0,181.0,0.0,2.0,0.35,2.0,2.0,1,545.0,0,0,0,0,0,2
3.0,0.0,94.0,1.0,0.0,2.75,7.0,7.0,3+,3002.04,0,0,0,0,1,0
3.0,3.0,177.0,0.0,0.0,0.78,2.0,2.0,3,700.0,0,0,0,0,1,2
3.0,0.0,72.0,1.0,2.0,6.0,4.0,5.0,3,6232.0,0,0,0,0,0,2
3.0,3.0,71.0,0.0,3.0,1.25,3.0,3.0,3,1350.0,0,1,0,1,0,2
1.0,2.0,113.0,0.0,1.0,2.0,5.0,4.0,3,3200.0,0,1,0,0,0,1
3.0,1.0,180.0,0.0,2.0,1.15,2.0,2.0,2,1092.0,0,0,0,0,1,0
3.0,1.0,173.0,0.0,1.0,0.88,2.0,2.0,3,1105.0,1,0,0,0,0,2
3.0,3.0,160.0,0.0,2.0,1.4,2.0,2.0,2,1400.0,1,1,1,0,0,1
3.0,3.0,158.0,0.0,1.0,1.55,4.0,4.0,3+,1702.0,1,1,0,0,0,1
2.0,3.0,111.0,0.0,1.0,0.9,3.0,3.0,2,975.0,0,0,0,0,0,1
3.0,0.0,124.0,1.0,2.0,6.0,4.0,4.0,3+,2702.0,0,1,0,0,0,2
3.0,2.0,98.0,1.0,0.0,0.7,4.0,2.0,0,861.0,0,0,0,0,0,2
1.0,3.0,72.0,0.0,2.0,1.6,3.0,3.0,3,1396.0,0,0,0,0,0,2
3.0,2.0,150.0,1.0,0.0,0.53,2.0,2.0,0,903.84,0,0,0,0,0,2
3.0,1.0,83.0,0.0,0.0,0.64,2.0,2.0,1,800.0,0,0,0,0,0,2
3.0,1.0,88.0,1.0,0.0,0.35,2.0,2.0,0,540.0,0,0,0,0,0,2
2.0,3.0,72.0,0.0,2.0,2.0,4.0,4.0,2,2104.0,0,1,0,1,0,2
3.0,1.0,110.0,0.0,0.0,1.05,3.0,3.0,3,1400.0,0,0,0,0,0,0
3.0,1.0,152.0,1.0,1.0,6.0,5.0,4.0,3,2702.0,1,0,0,0,0,2
2.0,1.0,71.0,0.0,3.0,3.95,3.0,5.0,2,1512.005033,0,1,0,0,0,2
2.0,4.0,159.0,0.0,1.0,1.2,1.0,2.0,2,505.0,0,0,0,0,0,2
2.0,3.0,165.0,0.0,2.0,1.15,3.0,4.0,2,1432.0,0,1,0,1,0,0
3.0,3.0,149.0,0.0,3.0,1.8,4.0,5.0,3+,2000.0,0,1,0,0,0,2
2.0,0.0,71.0,0.0,2.0,0.7,2.0,2.0,2,1204.0,0,0,0,0,0,2
3.0,3.0,134.0,1.0,0.0,4.0,4.0,4.0,3+,1507.0,0,0,0,0,0,0
0.0,3.0,150.0,0.0,0.0,0.36,2.0,2.0,1,700.117,0,0,0,0,0,2
3.0,2.0,114.0,1.0,0.0,3.25,3.0,3.0,2,2249.0,0,0,0,0,0,2
2.0,4.0,99.0,0.0,2.0,1.1,2.0,2.0,2,845.2675392,0,0,0,0,0,2
2.0,3.0,169.0,0.0,2.0,1.07,2.0,2.0,3,1312.0,0,0,0,1,0,2
2.0,1.0,78.0,0.0,2.0,2.57,4.0,5.0,3+,1650.0,1,0,0,0,0,0
1.0,2.0,124.0,0.0,2.0,1.75,3.0,3.0,3,1800.0,0,1,0,0,0,1
2.0,3.0,190.0,0.0,2.0,0.35,2.0,2.0,2,625.0,0,0,0,0,0,2
3.0,3.0,65.0,0.0,3.0,0.99,3.0,4.0,3+,1495.0,0,1,0,1,0,2
3.0,2.0,182.0,0.0,0.0,1.25,4.0,3.0,3,1806.0,0,1,0,0,0,0
3.0,2.0,127.0,1.0,2.0,7.42,4.0,4.0,3,2162.76,0,0,0,0,0,0
0.0,3.0,149.0,0.0,3.0,1.55,3.0,3.0,2,1262.4,0,0,0,1,0,0
3.0,4.0,140.0,0.0,0.0,2.57,3.0,3.0,2,1630.0,1,0,0,0,0,2
3.0,1.0,190.0,0.0,2.0,1.35,3.0,3.0,3,2200.0,0,1,0,0,0,2
2.0,3.0,111.0,0.0,1.0,1.5,3.0,2.0,3+,1216.0,0,0,0,0,0,2
1.0,3.0,151.0,0.0,1.0,1.6,3.0,3.0,3,1161.0,1,1,0,1,1,2
3.0,3.0,139.0,0.0,3.0,2.05,2.0,3.0,2,1350.0,0,0,1,0,0,0
3.0,1.0,105.0,0.0,0.0,1.3,2.0,2.0,2,968.0,1,0,0,0,0,2
3.0,2.0,92.0,1.0,1.0,4.75,7.0,5.0,3+,259.0,0,0,0,1,1,0
3.0,3.0,144.0,0.0,3.0,2.79,4.0,4.0,3+,1975.0,1,1,0,0,0,1
3.0,3.0,190.0,0.0,2.0,0.55,2.0,2.0,3,822.0,0,0,0,0,0,2
1.0,3.0,66.0,0.0,2.0,1.16,3.0,4.0,3+,1816.0,0,1,0,0,0,0
1.0,3.0,175.0,0.0,2.0,1.24,3.0,3.0,3+,1400.0,0,0,0,0,1,2
3.0,2.0,150.0,1.0,0.0,1.15,2.0,2.0,3,900.0,0,0,0,0,0,2
3.0,3.0,147.0,0.0,2.0,0.62,2.0,2.0,2,523.0,0,0,0,0,0,2
1.0,3.0,190.0,0.0,1.0,0.3,2.0,2.0,2,467.0,0,0,0,0,0,2
0.0,1.0,151.0,0.0,2.0,1.8,3.0,5.0,3,1950.0,0,0,0,0,0,2
3.0,0.0,93.0,0.0,0.0,0.55,2.0,2.0,1,880.0,0,0,0,0,0,0
3.0,0.0,117.0,1.0,2.0,5.0,9.0,9.0,3+,2368.0,0,1,1,0,0,0
3.0,1.0,160.0,0.0,2.0,0.36,2.0,2.0,1,471.0,0,0,0,0,0,2
3.0,2.0,182.0,0.0,1.0,1.25,4.0,3.0,3,1806.0,0,1,0,0,0,2
3.0,2.0,133.0,1.0,0.0,3.55,4.0,4.0,3+,1453.0,0,0,0,0,0,0
1.0,3.0,168.0,0.0,0.0,2.2,4.0,4.0,3,2900.0,0,1,0,0,0,2
3.0,2.0,92.0,1.0,2.0,4.7,6.0,6.0,3+,160.0,0,0,1,1,0,0
3.0,3.0,123.0,1.0,2.0,5.15,9.0,9.0,3+,1937.0,0,0,1,0,0,0
3.0,2.0,94.0,1.0,0.0,10.0,8.0,10.0,3+,435.0,0,0,0,0,0,2
3.0,1.0,190.0,1.0,0.0,0.49,2.0,2.0,1,1152.0,0,0,0,0,0,2
1.0,3.0,170.0,0.0,0.0,0.5,2.0,2.0,1,520.0,0,0,0,0,0,2
1.0,0.0,64.0,0.0,3.0,1.78,3.0,4.0,3+,1544.8000000000002,0,1,0,0,0,2
3.0,0.0,96.0,1.0,2.0,31.5,7.0,9.0,3+,8998.0,1,1,1,1,0,1
2.0,3.0,146.0,0.0,3.0,3.4,3.0,4.0,3+,1886.4,0,1,0,0,0,0
3.0,3.0,88.0,1.0,1.0,2.9,4.0,4.0,3,1350.0,0,0,1,0,0,0
0.0,3.0,165.0,0.0,2.0,0.78,2.0,2.0,2,1038.4,0,0,0,0,0,0
3.0,1.0,190.0,0.0,2.0,0.65,2.0,2.0,3,520.0,0,0,0,0,0,2
1.0,3.0,92.0,0.0,1.0,2.0,2.0,2.0,2,1380.0,0,0,0,0,0,2
2.0,3.0,169.0,0.0,3.0,1.15,2.0,2.0,3+,1148.0,0,0,1,0,0,2
1.0,1.0,170.0,0.0,0.0,0.95,3.0,2.0,1,1690.0,0,0,0,0,0,2
3.0,3.0,144.0,0.0,3.0,2.77,4.0,4.0,3+,1975.0,1,1,0,0,0,1
3.0,0.0,96.0,1.0,0.0,6.75,3.0,3.0,3,2432.0,0,0,0,0,0,2
2.0,4.0,177.0,0.0,1.0,0.7,3.0,3.0,2,1259.899,0,0,0,0,0,2
2.0,3.0,190.0,0.0,2.0,1.01,2.0,2.0,3,950.0,1,0,0,0,0,2
1.0,3.0,149.0,0.0,2.0,1.42,3.0,3.0,2,1262.4,0,0,0,1,0,0
3.0,1.0,95.0,1.0,2.0,16.0,16.0,16.0,3+,2925.0,1,1,1,1,0,1
2.0,1.0,152.0,0.0,2.0,0.95,2.0,2.0,1,730.0,0,0,0,0,0,0
2.0,3.0,70.0,0.0,3.0,0.75,2.0,2.0,3+,1050.0,0,0,0,1,0,2
2.0,1.0,88.0,0.0,3.0,5.5,4.0,5.0,3+,4640.0,1,1,0,1,0,2
3.0,1.0,114.0,0.0,0.0,1.05,3.0,2.0,2,1350.0,0,0,0,0,0,0
2.0,4.0,170.0,0.0,1.0,0.74,2.0,2.0,1,1088.0,0,0,0,0,1,2
3.0,2.0,54.0,1.0,0.0,0.58,4.0,2.0,1,1022.0,0,0,0,1,0,2
3.0,0.0,135.0,1.0,3.0,3.3,4.0,3.0,3+,1668.0,1,1,1,1,0,2
2.0,3.0,110.0,0.0,1.0,0.75,2.0,2.0,3+,1429.933,0,0,0,0,0,2
2.0,0.0,88.0,0.0,2.0,1.59,3.0,4.0,3+,1536.0,0,1,0,0,0,2
